x	n=0	n=1	n=2	n=3
-6.97	0.531387		0.0121602		-0.201887		0.0889505		
-6.96	0.531118		0.0148358		-0.202366		0.0876464		
-6.95	0.530794		0.0175139		-0.202828		0.0863333		
-6.94	0.530417		0.0201941		-0.203271		0.0850113		
-6.93	0.529986		0.0228762		-0.203696		0.0836805		
-6.92	0.529502		0.0255599		-0.204104		0.0823409		
-6.91	0.528964		0.028245		-0.204493		0.0809927		
-6.9	0.528372		0.0309312		-0.204864		0.079636		
-6.89	0.527727		0.0336183		-0.205216		0.0782708		
-6.88	0.527027		0.0363059		-0.205551		0.0768974		
-6.87	0.526274		0.038994		-0.205867		0.0755156		
-6.86	0.525468		0.0416821		-0.206165		0.0741258		
-6.85	0.524607		0.0443701		-0.206444		0.0727279		
-6.84	0.523693		0.0470577		-0.206704		0.0713221		
-6.83	0.522725		0.0497445		-0.206947		0.0699085		
-6.82	0.521703		0.0524305		-0.20717		0.0684872		
-6.81	0.520628		0.0551152		-0.207375		0.0670582		
-6.8	0.519498		0.0577985		-0.207562		0.0656218		
-6.79	0.518316		0.0604801		-0.207729		0.0641779		
-6.78	0.517079		0.0631598		-0.207878		0.0627268		
-6.77	0.515789		0.0658371		-0.208008		0.0612684		
-6.76	0.514446		0.0685121		-0.20812		0.059803		
-6.75	0.513049		0.0711842		-0.208212		0.0583306		
-6.74	0.511598		0.0738534		-0.208286		0.0568513		
-6.73	0.510095		0.0765193		-0.20834		0.0553653		
-6.72	0.508538		0.0791816		-0.208376		0.0538726		
-6.71	0.506927		0.0818402		-0.208393		0.0523734		
-6.7	0.505264		0.0844948		-0.208391		0.0508678		
-6.69	0.503548		0.087145		-0.20837		0.0493558		
-6.68	0.501778		0.0897907		-0.208329		0.0478376		
-6.67	0.499956		0.0924315		-0.20827		0.0463134		
-6.66	0.498081		0.0950673		-0.208192		0.0447831		
-6.65	0.496153		0.0976977		-0.208095		0.043247		
-6.64	0.494173		0.100323		-0.207978		0.0417051		
-6.63	0.492141		0.102942		-0.207843		0.0401576		
-6.62	0.490056		0.105554		-0.207688		0.0386045		
-6.61	0.487918		0.108161		-0.207514		0.037046		
-6.6	0.485729		0.110761		-0.207321		0.0354823		
-6.59	0.483488		0.113354		-0.207109		0.0339133		
-6.58	0.481195		0.11594		-0.206878		0.0323393		
-6.57	0.478851		0.118518		-0.206628		0.0307603		
-6.56	0.476454		0.121089		-0.206358		0.0291764		
-6.55	0.474007		0.123652		-0.20607		0.0275878		
-6.54	0.471508		0.126206		-0.205762		0.0259947		
-6.53	0.468959		0.128753		-0.205435		0.024397		
-6.52	0.466358		0.13129		-0.205089		0.022795		
-6.51	0.463707		0.133819		-0.204724		0.0211887		
-6.5	0.461006		0.136338		-0.20434		0.0195782		
-6.49	0.458254		0.138848		-0.203936		0.0179637		
-6.48	0.455452		0.141349		-0.203514		0.0163454		
-6.47	0.4526		0.143839		-0.203073		0.0147232		
-6.46	0.449698		0.146319		-0.202612		0.0130974		
-6.45	0.446747		0.148789		-0.202132		0.0114681		
-6.44	0.443747		0.151248		-0.201634		0.00983527		
-6.43	0.440697		0.153696		-0.201116		0.00819917		
-6.42	0.437599		0.156133		-0.200579		0.00655988		
-6.41	0.434452		0.158558		-0.200024		0.00491753		
-6.4	0.431257		0.160972		-0.199449		0.00327222		
-6.39	0.428013		0.163374		-0.198856		0.00162409		
-6.38	0.424722		0.165763		-0.198243		-2.67474e-005		
-6.37	0.421383		0.168141		-0.197612		-0.00168017		
-6.36	0.417996		0.170505		-0.196962		-0.00333607		
-6.35	0.414563		0.172857		-0.196293		-0.00499431		
-6.34	0.411082		0.175195		-0.195606		-0.00665477		
-6.33	0.407555		0.17752		-0.1949		-0.00831734		
-6.32	0.403982		0.179831		-0.194175		-0.0099819		
-6.31	0.400362		0.182129		-0.193431		-0.0116483		
-6.3	0.396696		0.184412		-0.192669		-0.0133165		
-6.29	0.392985		0.186681		-0.191888		-0.0149862		
-6.28	0.389229		0.188936		-0.191089		-0.0166575		
-6.27	0.385428		0.191175		-0.190271		-0.0183302		
-6.26	0.381582		0.1934		-0.189435		-0.0200041		
-6.25	0.377692		0.195609		-0.188581		-0.0216791		
-6.24	0.373758		0.197802		-0.187708		-0.0233552		
-6.23	0.36978		0.19998		-0.186817		-0.0250321		
-6.22	0.365759		0.202142		-0.185908		-0.0267098		
-6.21	0.361695		0.204288		-0.18498		-0.0283882		
-6.2	0.357588		0.206417		-0.184035		-0.0300671		
-6.19	0.353438		0.208529		-0.183071		-0.0317464		
-6.18	0.349247		0.210625		-0.18209		-0.0334259		
-6.17	0.345013		0.212703		-0.181091		-0.0351057		
-6.16	0.340739		0.214765		-0.180074		-0.0367855		
-6.15	0.336423		0.216808		-0.179039		-0.0384652		
-6.14	0.332066		0.218834		-0.177986		-0.0401447		
-6.13	0.32767		0.220841		-0.176916		-0.0418238		
-6.12	0.323233		0.222831		-0.175828		-0.0435026		
-6.11	0.318756		0.224802		-0.174722		-0.0451808		
-6.1	0.314241		0.226754		-0.1736		-0.0468583		
-6.09	0.309686		0.228688		-0.172459		-0.0485349		
-6.08	0.305093		0.230602		-0.171302		-0.0502107		
-6.07	0.300462		0.232497		-0.170127		-0.0518854		
-6.06	0.295794		0.234373		-0.168936		-0.053559		
-6.05	0.291088		0.236229		-0.167727		-0.0552313		
-6.04	0.286345		0.238064		-0.166501		-0.0569022		
-6.03	0.281565		0.23988		-0.165259		-0.0585715		
-6.02	0.27675		0.241676		-0.163999		-0.0602392		
-6.01	0.271898		0.243451		-0.162723		-0.0619052		
-6	0.267012		0.245205		-0.161431		-0.0635693		
