Time		Tempurature
25.36		2.46641
25.37		2.46924
25.38		2.47208
25.39		2.47491
25.4		2.47775
25.41		2.48059
25.42		2.48343
25.43		2.48627
25.44		2.48911
25.45		2.49195
25.46		2.4948
25.47		2.49764
25.48		2.50049
25.49		2.50334
25.5		2.50618
25.51		2.50903
25.52		2.51188
25.53		2.51474
25.54		2.51759
25.55		2.52044
25.56		2.5233
25.57		2.52616
25.58		2.52901
25.59		2.53187
25.6		2.53473
25.61		2.53759
25.62		2.54045
25.63		2.54332
25.64		2.54618
25.65		2.54905
25.66		2.55191
25.67		2.55478
25.68		2.55765
25.69		2.56052
25.7		2.56339
25.71		2.56626
25.72		2.56914
25.73		2.57201
25.74		2.57489
25.75		2.57776
25.76		2.58064
25.77		2.58352
25.78		2.5864
25.79		2.58928
25.8		2.59216
25.81		2.59504
25.82		2.59793
25.83		2.60081
25.84		2.6037
25.85		2.60659
25.86		2.60948
25.87		2.61237
25.88		2.61526
25.89		2.61815
25.9		2.62104
25.91		2.62393
25.92		2.62683
25.93		2.62973
25.94		2.63262
25.95		2.63552
25.96		2.63842
25.97		2.64132
25.98		2.64422
25.99		2.64712
26		2.65003
26.01		2.65293
26.02		2.65584
26.03		2.65875
26.04		2.66165
26.05		2.66456
26.06		2.66747
26.07		2.67038
26.08		2.6733
26.09		2.67621
26.1		2.67912
26.11		2.68204
26.12		2.68496
26.13		2.68787
26.14		2.69079
26.15		2.69371
26.16		2.69663
26.17		2.69955
26.18		2.70248
26.19		2.7054
26.2		2.70832
26.21		2.71125
26.22		2.71418
26.23		2.71711
26.24		2.72004
26.25		2.72297
26.26		2.7259
26.27		2.72883
26.28		2.73176
26.29		2.7347
26.3		2.73763
26.31		2.74057
26.32		2.74351
26.33		2.74644
26.34		2.74938
26.35		2.75232
26.36		2.75527
26.37		2.75821
26.38		2.76115
26.39		2.7641
26.4		2.76704
26.41		2.76999
26.42		2.77294
26.43		2.77589
26.44		2.77884
26.45		2.78179
26.46		2.78474
26.47		2.78769
26.48		2.79065
26.49		2.7936
26.5		2.79656
26.51		2.79951
26.52		2.80247
26.53		2.80543
26.54		2.80839
26.55		2.81135
26.56		2.81431
26.57		2.81728
26.58		2.82024
26.59		2.82321
26.6		2.82617
26.61		2.82914
26.62		2.83211
26.63		2.83508
26.64		2.83805
26.65		2.84102
26.66		2.84399
26.67		2.84696
26.68		2.84994
26.69		2.85291
26.7		2.85589
26.71		2.85887
26.72		2.86185
26.73		2.86483
26.74		2.86781
26.75		2.87079
26.76		2.87377
26.77		2.87675
26.78		2.87974
26.79		2.88272
26.8		2.88571
26.81		2.8887
26.82		2.89168
26.83		2.89467
26.84		2.89766
26.85		2.90065
26.86		2.90365
26.87		2.90664
26.88		2.90963
26.89		2.91263
26.9		2.91562
26.91		2.91862
26.92		2.92162
26.93		2.92462
26.94		2.92762
26.95		2.93062
26.96		2.93362
26.97		2.93662
26.98		2.93963
26.99		2.94263
27		2.94564
27.01		2.94865
27.02		2.95165
27.03		2.95466
27.04		2.95767
27.05		2.96068
27.06		2.96369
27.07		2.96671
27.08		2.96972
27.09		2.97273
27.1		2.97575
27.11		2.97877
27.12		2.98178
27.13		2.9848
27.14		2.98782
27.15		2.99084
27.16		2.99386
27.17		2.99688
27.18		2.99991
27.19		3.00293
27.2		3.00596
27.21		3.00898
27.22		3.01201
27.23		3.01504
27.24		3.01807
27.25		3.0211
27.26		3.02413
27.27		3.02716
27.28		3.03019
27.29		3.03322
27.3		3.03626
27.31		3.03929
27.32		3.04233
27.33		3.04537
27.34		3.04841
27.35		3.05144
27.36		3.05449
27.37		3.05753
27.38		3.06057
27.39		3.06361
27.4		3.06665
27.41		3.0697
27.42		3.07274
27.43		3.07579
27.44		3.07884
27.45		3.08189
27.46		3.08494
27.47		3.08799
27.48		3.09104
27.49		3.09409
27.5		3.09714
27.51		3.1002
27.52		3.10325
27.53		3.10631
27.54		3.10936
27.55		3.11242
27.56		3.11548
27.57		3.11854
27.58		3.1216
27.59		3.12466
27.6		3.12772
27.61		3.13079
27.62		3.13385
27.63		3.13692
27.64		3.13998
27.65		3.14305
27.66		3.14612
27.67		3.14918
27.68		3.15225
27.69		3.15532
27.7		3.1584
27.71		3.16147
27.72		3.16454
27.73		3.16761
27.74		3.17069
27.75		3.17376
27.76		3.17684
27.77		3.17992
27.78		3.183
27.79		3.18608
27.8		3.18916
27.81		3.19224
27.82		3.19532
27.83		3.1984
27.84		3.20149
27.85		3.20457
27.86		3.20766
27.87		3.21074
27.88		3.21383
27.89		3.21692
27.9		3.22001
27.91		3.2231
27.92		3.22619
27.93		3.22928
27.94		3.23237
27.95		3.23546
27.96		3.23856
27.97		3.24165
27.98		3.24475
27.99		3.24785
28		3.25094
28.01		3.25404
28.02		3.25714
28.03		3.26024
28.04		3.26334
28.05		3.26645
28.06		3.26955
28.07		3.27265
28.08		3.27576
28.09		3.27886
28.1		3.28197
28.11		3.28508
28.12		3.28818
28.13		3.29129
28.14		3.2944
28.15		3.29751
28.16		3.30063
28.17		3.30374
28.18		3.30685
28.19		3.30997
28.2		3.31308
28.21		3.3162
28.22		3.31931
28.23		3.32243
28.24		3.32555
28.25		3.32867
28.26		3.33179
28.27		3.33491
28.28		3.33803
28.29		3.34115
28.3		3.34428
28.31		3.3474
28.32		3.35053
28.33		3.35365
28.34		3.35678
28.35		3.35991
28.36		3.36303
28.37		3.36616
28.38		3.36929
28.39		3.37242
28.4		3.37556
28.41		3.37869
28.42		3.38182
28.43		3.38496
28.44		3.38809
28.45		3.39123
28.46		3.39436
28.47		3.3975
28.48		3.40064
28.49		3.40378
28.5		3.40692
28.51		3.41006
28.52		3.4132
28.53		3.41634
28.54		3.41949
28.55		3.42263
28.56		3.42578
28.57		3.42892
28.58		3.43207
28.59		3.43522
28.6		3.43836
28.61		3.44151
28.62		3.44466
28.63		3.44781
28.64		3.45097
28.65		3.45412
28.66		3.45727
28.67		3.46042
28.68		3.46358
28.69		3.46674
28.7		3.46989
28.71		3.47305
28.72		3.47621
28.73		3.47936
28.74		3.48252
28.75		3.48568
28.76		3.48885
28.77		3.49201
28.78		3.49517
28.79		3.49833
28.8		3.5015
28.81		3.50466
28.82		3.50783
28.83		3.511
28.84		3.51416
28.85		3.51733
28.86		3.5205
28.87		3.52367
28.88		3.52684
28.89		3.53001
28.9		3.53318
28.91		3.53636
28.92		3.53953
28.93		3.54271
28.94		3.54588
28.95		3.54906
28.96		3.55223
28.97		3.55541
28.98		3.55859
28.99		3.56177
29		3.56495
29.01		3.56813
29.02		3.57131
29.03		3.57449
29.04		3.57768
29.05		3.58086
29.06		3.58404
29.07		3.58723
29.08		3.59042
29.09		3.5936
29.1		3.59679
29.11		3.59998
29.12		3.60317
29.13		3.60636
29.14		3.60955
29.15		3.61274
29.16		3.61593
29.17		3.61913
29.18		3.62232
29.19		3.62551
29.2		3.62871
29.21		3.63191
29.22		3.6351
29.23		3.6383
29.24		3.6415
29.25		3.6447
29.26		3.6479
29.27		3.6511
29.28		3.6543
29.29		3.6575
29.3		3.6607
29.31		3.66391
29.32		3.66711
29.33		3.67032
29.34		3.67352
29.35		3.67673
29.36		3.67994
29.37		3.68314
29.38		3.68635
29.39		3.68956
29.4		3.69277
29.41		3.69598
29.42		3.6992
29.43		3.70241
29.44		3.70562
29.45		3.70884
29.46		3.71205
29.47		3.71527
29.48		3.71848
29.49		3.7217
29.5		3.72492
29.51		3.72813
29.52		3.73135
29.53		3.73457
29.54		3.73779
29.55		3.74102
29.56		3.74424
29.57		3.74746
29.58		3.75068
29.59		3.75391
29.6		3.75713
29.61		3.76036
29.62		3.76358
29.63		3.76681
29.64		3.77004
29.65		3.77327
29.66		3.7765
29.67		3.77973
29.68		3.78296
29.69		3.78619
29.7		3.78942
29.71		3.79265
29.72		3.79589
29.73		3.79912
29.74		3.80236
29.75		3.80559
29.76		3.80883
29.77		3.81207
29.78		3.8153
29.79		3.81854
29.8		3.82178
29.81		3.82502
29.82		3.82826
29.83		3.8315
29.84		3.83474
29.85		3.83799
29.86		3.84123
29.87		3.84447
29.88		3.84772
29.89		3.85096
29.9		3.85421
29.91		3.85746
29.92		3.86071
29.93		3.86395
29.94		3.8672
29.95		3.87045
29.96		3.8737
29.97		3.87695
29.98		3.8802
29.99		3.88346
30		3.88671
30.01		3.88996
30.02		3.89322
30.03		3.89647
30.04		3.89973
30.05		3.90299
30.06		3.90624
30.07		3.9095
30.08		3.91276
30.09		3.91602
30.1		3.91928
30.11		3.92254
30.12		3.9258
30.13		3.92906
30.14		3.93233
30.15		3.93559
30.16		3.93885
30.17		3.94212
30.18		3.94538
30.19		3.94865
30.2		3.95191
30.21		3.95518
30.22		3.95845
30.23		3.96172
30.24		3.96499
30.25		3.96826
30.26		3.97153
30.27		3.9748
30.28		3.97807
30.29		3.98134
30.3		3.98462
30.31		3.98789
30.32		3.99117
30.33		3.99444
30.34		3.99772
30.35		4.00099
30.36		4.00427
30.37		4.00755
30.38		4.01083
30.39		4.01411
30.4		4.01739
30.41		4.02067
30.42		4.02395
30.43		4.02723
30.44		4.03051
30.45		4.0338
30.46		4.03708
30.47		4.04036
30.48		4.04365
30.49		4.04694
30.5		4.05022
30.51		4.05351
30.52		4.0568
30.53		4.06008
30.54		4.06337
30.55		4.06666
30.56		4.06995
30.57		4.07324
30.58		4.07654
30.59		4.07983
30.6		4.08312
30.61		4.08641
30.62		4.08971
30.63		4.093
30.64		4.0963
30.65		4.09959
30.66		4.10289
30.67		4.10619
30.68		4.10949
30.69		4.11278
30.7		4.11608
30.71		4.11938
30.72		4.12268
30.73		4.12598
30.74		4.12929
30.75		4.13259
30.76		4.13589
30.77		4.13919
30.78		4.1425
30.79		4.1458
30.8		4.14911
30.81		4.15241
30.82		4.15572
30.83		4.15903
30.84		4.16234
30.85		4.16564
30.86		4.16895
30.87		4.17226
30.88		4.17557
30.89		4.17888
30.9		4.1822
30.91		4.18551
30.92		4.18882
30.93		4.19213
30.94		4.19545
30.95		4.19876
30.96		4.20208
30.97		4.20539
30.98		4.20871
30.99		4.21203
31		4.21535
31.01		4.21866
31.02		4.22198
31.03		4.2253
31.04		4.22862
31.05		4.23194
31.06		4.23526
31.07		4.23859
31.08		4.24191
31.09		4.24523
31.1		4.24855
31.11		4.25188
31.12		4.2552
31.13		4.25853
31.14		4.26185
31.15		4.26518
31.16		4.26851
31.17		4.27184
31.18		4.27516
31.19		4.27849
31.2		4.28182
31.21		4.28515
31.22		4.28848
31.23		4.29182
31.24		4.29515
31.25		4.29848
31.26		4.30181
31.27		4.30515
31.28		4.30848
31.29		4.31182
31.3		4.31515
31.31		4.31849
31.32		4.32182
31.33		4.32516
31.34		4.3285
31.35		4.33184
31.36		4.33518
31.37		4.33851
31.38		4.34185
31.39		4.3452
31.4		4.34854
31.41		4.35188
31.42		4.35522
31.43		4.35856
31.44		4.36191
31.45		4.36525
31.46		4.3686
31.47		4.37194
31.48		4.37529
31.49		4.37863
31.5		4.38198
31.51		4.38533
31.52		4.38867
31.53		4.39202
31.54		4.39537
31.55		4.39872
31.56		4.40207
31.57		4.40542
31.58		4.40877
31.59		4.41213
31.6		4.41548
31.61		4.41883
31.62		4.42219
31.63		4.42554
31.64		4.42889
31.65		4.43225
31.66		4.43561
31.67		4.43896
31.68		4.44232
31.69		4.44568
31.7		4.44903
31.71		4.45239
31.72		4.45575
31.73		4.45911
31.74		4.46247
31.75		4.46583
31.76		4.46919
31.77		4.47256
31.78		4.47592
31.79		4.47928
31.8		4.48264
31.81		4.48601
31.82		4.48937
31.83		4.49274
31.84		4.4961
31.85		4.49947
31.86		4.50284
31.87		4.5062
31.88		4.50957
31.89		4.51294
31.9		4.51631
31.91		4.51968
31.92		4.52305
31.93		4.52642
31.94		4.52979
31.95		4.53316
31.96		4.53653
31.97		4.53991
31.98		4.54328
31.99		4.54665
32		4.55003
32.01		4.5534
32.02		4.55678
32.03		4.56015
32.04		4.56353
32.05		4.56691
32.06		4.57028
32.07		4.57366
32.08		4.57704
32.09		4.58042
32.1		4.5838
32.11		4.58718
32.12		4.59056
32.13		4.59394
32.14		4.59732
32.15		4.6007
32.16		4.60408
32.17		4.60747
32.18		4.61085
32.19		4.61424
32.2		4.61762
32.21		4.621
32.22		4.62439
32.23		4.62778
32.24		4.63116
32.25		4.63455
32.26		4.63794
32.27		4.64133
32.28		4.64471
32.29		4.6481
32.3		4.65149
32.31		4.65488
32.32		4.65827
32.33		4.66167
32.34		4.66506
32.35		4.66845
32.36		4.67184
32.37		4.67524
32.38		4.67863
32.39		4.68202
32.4		4.68542
32.41		4.68881
32.42		4.69221
32.43		4.6956
32.44		4.699
32.45		4.7024
32.46		4.7058
32.47		4.70919
32.48		4.71259
32.49		4.71599
32.5		4.71939
32.51		4.72279
32.52		4.72619
32.53		4.72959
32.54		4.733
32.55		4.7364
32.56		4.7398
32.57		4.7432
32.58		4.74661
32.59		4.75001
32.6		4.75342
32.61		4.75682
32.62		4.76023
32.63		4.76363
32.64		4.76704
32.65		4.77045
32.66		4.77385
32.67		4.77726
32.68		4.78067
32.69		4.78408
32.7		4.78749
32.71		4.7909
32.72		4.79431
32.73		4.79772
32.74		4.80113
32.75		4.80454
32.76		4.80795
32.77		4.81137
32.78		4.81478
32.79		4.81819
32.8		4.82161
32.81		4.82502
32.82		4.82844
32.83		4.83185
32.84		4.83527
32.85		4.83868
32.86		4.8421
32.87		4.84552
32.88		4.84894
32.89		4.85235
32.9		4.85577
32.91		4.85919
32.92		4.86261
32.93		4.86603
32.94		4.86945
32.95		4.87287
32.96		4.87629
32.97		4.87972
32.98		4.88314
32.99		4.88656
33		4.88998
33.01		4.89341
33.02		4.89683
33.03		4.90026
33.04		4.90368
33.05		4.90711
33.06		4.91053
33.07		4.91396
33.08		4.91739
33.09		4.92082
33.1		4.92424
33.11		4.92767
33.12		4.9311
33.13		4.93453
33.14		4.93796
33.15		4.94139
33.16		4.94482
33.17		4.94825
33.18		4.95168
33.19		4.95511
33.2		4.95855
33.21		4.96198
33.22		4.96541
33.23		4.96885
33.24		4.97228
33.25		4.97571
33.26		4.97915
33.27		4.98258
33.28		4.98602
33.29		4.98946
33.3		4.99289
33.31		4.99633
33.32		4.99977
33.33		5.00321
33.34		5.00664
33.35		5.01008
33.36		5.01352
33.37		5.01696
33.38		5.0204
33.39		5.02384
33.4		5.02728
33.41		5.03073
33.42		5.03417
33.43		5.03761
33.44		5.04105
33.45		5.0445
33.46		5.04794
33.47		5.05138
33.48		5.05483
33.49		5.05827
33.5		5.06172
33.51		5.06516
33.52		5.06861
33.53		5.07206
33.54		5.0755
33.55		5.07895
33.56		5.0824
33.57		5.08585
33.58		5.0893
33.59		5.09274
33.6		5.09619
33.61		5.09964
33.62		5.10309
33.63		5.10654
33.64		5.11
33.65		5.11345
33.66		5.1169
33.67		5.12035
33.68		5.1238
33.69		5.12726
33.7		5.13071
33.71		5.13417
33.72		5.13762
33.73		5.14107
33.74		5.14453
33.75		5.14799
33.76		5.15144
33.77		5.1549
33.78		5.15835
33.79		5.16181
33.8		5.16527
33.81		5.16873
33.82		5.17219
33.83		5.17564
33.84		5.1791
33.85		5.18256
33.86		5.18602
33.87		5.18948
33.88		5.19295
33.89		5.19641
33.9		5.19987
33.91		5.20333
33.92		5.20679
33.93		5.21026
33.94		5.21372
33.95		5.21718
33.96		5.22065
33.97		5.22411
33.98		5.22758
33.99		5.23104
34		5.23451
34.01		5.23797
34.02		5.24144
34.03		5.24491
34.04		5.24837
34.05		5.25184
34.06		5.25531
34.07		5.25878
34.08		5.26225
34.09		5.26571
34.1		5.26918
34.11		5.27265
34.12		5.27612
34.13		5.27959
34.14		5.28307
34.15		5.28654
34.16		5.29001
34.17		5.29348
34.18		5.29695
34.19		5.30043
34.2		5.3039
34.21		5.30737
34.22		5.31085
34.23		5.31432
34.24		5.3178
34.25		5.32127
34.26		5.32475
34.27		5.32822
34.28		5.3317
34.29		5.33518
34.3		5.33865
34.31		5.34213
34.32		5.34561
34.33		5.34909
34.34		5.35256
34.35		5.35604
34.36		5.35952
34.37		5.363
34.38		5.36648
34.39		5.36996
34.4		5.37344
34.41		5.37692
34.42		5.38041
34.43		5.38389
34.44		5.38737
34.45		5.39085
34.46		5.39433
34.47		5.39782
34.48		5.4013
34.49		5.40479
34.5		5.40827
34.51		5.41175
34.52		5.41524
34.53		5.41872
34.54		5.42221
34.55		5.4257
34.56		5.42918
34.57		5.43267
34.58		5.43616
34.59		5.43964
34.6		5.44313
34.61		5.44662
34.62		5.45011
34.63		5.4536
34.64		5.45709
34.65		5.46058
34.66		5.46407
34.67		5.46756
34.68		5.47105
34.69		5.47454
34.7		5.47803
34.71		5.48152
34.72		5.48501
34.73		5.48851
34.74		5.492
34.75		5.49549
34.76		5.49899
34.77		5.50248
34.78		5.50597
34.79		5.50947
34.8		5.51296
34.81		5.51646
34.82		5.51995
34.83		5.52345
34.84		5.52695
34.85		5.53044
34.86		5.53394
34.87		5.53744
34.88		5.54093
34.89		5.54443
34.9		5.54793
34.91		5.55143
34.92		5.55493
34.93		5.55843
34.94		5.56193
34.95		5.56543
34.96		5.56893
34.97		5.57243
34.98		5.57593
34.99		5.57943
35		5.58293
35.01		5.58643
35.02		5.58993
35.03		5.59344
35.04		5.59694
35.05		5.60044
35.06		5.60395
35.07		5.60745
35.08		5.61095
35.09		5.61446
35.1		5.61796
35.11		5.62147
35.12		5.62497
35.13		5.62848
35.14		5.63198
35.15		5.63549
35.16		5.639
35.17		5.6425
35.18		5.64601
35.19		5.64952
35.2		5.65303
35.21		5.65654
35.22		5.66004
35.23		5.66355
35.24		5.66706
35.25		5.67057
35.26		5.67408
35.27		5.67759
35.28		5.6811
35.29		5.68461
35.3		5.68812
35.31		5.69164
35.32		5.69515
35.33		5.69866
35.34		5.70217
35.35		5.70568
35.36		5.7092
35.37		5.71271
35.38		5.71622
35.39		5.71974
35.4		5.72325
35.41		5.72677
35.42		5.73028
35.43		5.7338
35.44		5.73731
35.45		5.74083
35.46		5.74434
35.47		5.74786
35.48		5.75138
35.49		5.75489
35.5		5.75841
35.51		5.76193
35.52		5.76545
35.53		5.76897
35.54		5.77248
35.55		5.776
35.56		5.77952
35.57		5.78304
35.58		5.78656
35.59		5.79008
35.6		5.7936
35.61		5.79712
35.62		5.80064
35.63		5.80416
35.64		5.80768
35.65		5.81121
35.66		5.81473
35.67		5.81825
35.68		5.82177
35.69		5.8253
35.7		5.82882
35.71		5.83234
35.72		5.83587
35.73		5.83939
35.74		5.84291
35.75		5.84644
35.76		5.84996
35.77		5.85349
35.78		5.85701
35.79		5.86054
35.8		5.86407
35.81		5.86759
35.82		5.87112
35.83		5.87465
35.84		5.87817
35.85		5.8817
35.86		5.88523
35.87		5.88876
35.88		5.89228
35.89		5.89581
35.9		5.89934
35.91		5.90287
35.92		5.9064
35.93		5.90993
35.94		5.91346
35.95		5.91699
35.96		5.92052
35.97		5.92405
35.98		5.92758
35.99		5.93111
36		5.93464
36.01		5.93818
36.02		5.94171
36.03		5.94524
36.04		5.94877
36.05		5.95231
36.06		5.95584
36.07		5.95937
36.08		5.96291
36.09		5.96644
36.1		5.96997
36.11		5.97351
36.12		5.97704
36.13		5.98058
36.14		5.98411
36.15		5.98765
36.16		5.99119
36.17		5.99472
36.18		5.99826
36.19		6.00179
36.2		6.00533
36.21		6.00887
36.22		6.01241
36.23		6.01594
36.24		6.01948
36.25		6.02302
36.26		6.02656
36.27		6.0301
36.28		6.03364
36.29		6.03718
36.3		6.04071
36.31		6.04425
36.32		6.04779
36.33		6.05133
36.34		6.05488
36.35		6.05842
36.36		6.06196
36.37		6.0655
36.38		6.06904
36.39		6.07258
36.4		6.07612
36.41		6.07967
36.42		6.08321
36.43		6.08675
36.44		6.09029
36.45		6.09384
36.46		6.09738
36.47		6.10092
36.48		6.10447
36.49		6.10801
36.5		6.11156
36.51		6.1151
36.52		6.11865
36.53		6.12219
36.54		6.12574
36.55		6.12928
36.56		6.13283
36.57		6.13638
36.58		6.13992
36.59		6.14347
36.6		6.14702
36.61		6.15056
36.62		6.15411
36.63		6.15766
36.64		6.16121
36.65		6.16475
36.66		6.1683
36.67		6.17185
36.68		6.1754
36.69		6.17895
36.7		6.1825
36.71		6.18605
36.72		6.1896
36.73		6.19315
36.74		6.1967
36.75		6.20025
36.76		6.2038
36.77		6.20735
36.78		6.2109
36.79		6.21445
36.8		6.21801
36.81		6.22156
36.82		6.22511
36.83		6.22866
36.84		6.23221
36.85		6.23577
36.86		6.23932
36.87		6.24287
36.88		6.24643
36.89		6.24998
36.9		6.25354
36.91		6.25709
36.92		6.26064
36.93		6.2642
36.94		6.26775
36.95		6.27131
36.96		6.27486
36.97		6.27842
36.98		6.28197
36.99		6.28553
37		6.28909
37.01		6.29264
37.02		6.2962
37.03		6.29976
37.04		6.30331
37.05		6.30687
37.06		6.31043
37.07		6.31399
37.08		6.31754
37.09		6.3211
37.1		6.32466
37.11		6.32822
37.12		6.33178
37.13		6.33534
37.14		6.3389
37.15		6.34246
37.16		6.34602
37.17		6.34958
37.18		6.35314
37.19		6.3567
37.2		6.36026
37.21		6.36382
37.22		6.36738
37.23		6.37094
37.24		6.3745
37.25		6.37806
37.26		6.38162
37.27		6.38519
37.28		6.38875
37.29		6.39231
37.3		6.39587
37.31		6.39944
37.32		6.403
37.33		6.40656
37.34		6.41013
37.35		6.41369
37.36		6.41725
37.37		6.42082
37.38		6.42438
37.39		6.42795
37.4		6.43151
37.41		6.43508
37.42		6.43864
37.43		6.44221
37.44		6.44577
37.45		6.44934
37.46		6.4529
37.47		6.45647
37.48		6.46004
37.49		6.4636
37.5		6.46717
37.51		6.47074
37.52		6.4743
37.53		6.47787
37.54		6.48144
37.55		6.485
37.56		6.48857
37.57		6.49214
37.58		6.49571
37.59		6.49928
37.6		6.50285
37.61		6.50641
37.62		6.50998
37.63		6.51355
37.64		6.51712
37.65		6.52069
37.66		6.52426
37.67		6.52783
37.68		6.5314
37.69		6.53497
37.7		6.53854
37.71		6.54211
37.72		6.54568
37.73		6.54925
37.74		6.55283
37.75		6.5564
37.76		6.55997
37.77		6.56354
37.78		6.56711
37.79		6.57069
37.8		6.57426
37.81		6.57783
37.82		6.5814
37.83		6.58498
37.84		6.58855
37.85		6.59212
37.86		6.5957
37.87		6.59927
37.88		6.60284
37.89		6.60642
37.9		6.60999
37.91		6.61357
37.92		6.61714
37.93		6.62071
37.94		6.62429
37.95		6.62786
37.96		6.63144
37.97		6.63501
37.98		6.63859
37.99		6.64217
38		6.64574
38.01		6.64932
38.02		6.65289
38.03		6.65647
38.04		6.66005
38.05		6.66362
38.06		6.6672
38.07		6.67078
38.08		6.67436
38.09		6.67793
38.1		6.68151
38.11		6.68509
38.12		6.68867
38.13		6.69224
38.14		6.69582
38.15		6.6994
38.16		6.70298
38.17		6.70656
38.18		6.71014
38.19		6.71372
38.2		6.7173
38.21		6.72088
38.22		6.72445
38.23		6.72803
38.24		6.73161
38.25		6.73519
38.26		6.73878
38.27		6.74236
38.28		6.74594
38.29		6.74952
38.3		6.7531
38.31		6.75668
38.32		6.76026
38.33		6.76384
38.34		6.76742
38.35		6.771
38.36		6.77459
38.37		6.77817
38.38		6.78175
38.39		6.78533
38.4		6.78892
38.41		6.7925
38.42		6.79608
38.43		6.79966
38.44		6.80325
38.45		6.80683
38.46		6.81041
38.47		6.814
38.48		6.81758
38.49		6.82116
38.5		6.82475
38.51		6.82833
38.52		6.83192
38.53		6.8355
38.54		6.83909
38.55		6.84267
38.56		6.84626
38.57		6.84984
38.58		6.85343
38.59		6.85701
38.6		6.8606
38.61		6.86418
38.62		6.86777
38.63		6.87135
38.64		6.87494
38.65		6.87853
38.66		6.88211
38.67		6.8857
38.68		6.88929
38.69		6.89287
38.7		6.89646
38.71		6.90005
38.72		6.90363
38.73		6.90722
38.74		6.91081
38.75		6.9144
38.76		6.91799
38.77		6.92157
38.78		6.92516
38.79		6.92875
38.8		6.93234
38.81		6.93593
38.82		6.93951
38.83		6.9431
38.84		6.94669
38.85		6.95028
38.86		6.95387
38.87		6.95746
38.88		6.96105
38.89		6.96464
38.9		6.96823
38.91		6.97182
38.92		6.97541
38.93		6.979
38.94		6.98259
38.95		6.98618
38.96		6.98977
38.97		6.99336
38.98		6.99695
38.99		7.00054
39		7.00413
39.01		7.00772
39.02		7.01132
39.03		7.01491
39.04		7.0185
39.05		7.02209
39.06		7.02568
39.07		7.02927
39.08		7.03287
39.09		7.03646
39.1		7.04005
39.11		7.04364
39.12		7.04724
39.13		7.05083
39.14		7.05442
39.15		7.05801
39.16		7.06161
39.17		7.0652
39.18		7.06879
39.19		7.07239
39.2		7.07598
39.21		7.07958
39.22		7.08317
39.23		7.08676
39.24		7.09036
39.25		7.09395
39.26		7.09755
39.27		7.10114
39.28		7.10473
39.29		7.10833
39.3		7.11192
39.31		7.11552
39.32		7.11911
39.33		7.12271
39.34		7.1263
39.35		7.1299
39.36		7.13349
39.37		7.13709
39.38		7.14069
39.39		7.14428
39.4		7.14788
39.41		7.15147
39.42		7.15507
39.43		7.15867
39.44		7.16226
39.45		7.16586
39.46		7.16946
39.47		7.17305
39.48		7.17665
39.49		7.18025
39.5		7.18384
39.51		7.18744
39.52		7.19104
39.53		7.19464
39.54		7.19823
39.55		7.20183
39.56		7.20543
39.57		7.20903
39.58		7.21262
39.59		7.21622
39.6		7.21982
39.61		7.22342
39.62		7.22702
39.63		7.23061
39.64		7.23421
39.65		7.23781
39.66		7.24141
39.67		7.24501
39.68		7.24861
39.69		7.25221
