x		n=0			n=1			n=2			n=3			n=4
0.76			1		1.52		0.3104		-5.60819		-10.3869		
0.77			1		1.54		0.3716		-5.58774		-10.8347		
0.78			1		1.56		0.4336		-5.56358		-11.2808		
0.79			1		1.58		0.4964		-5.53569		-11.7248		
0.8			1		1.6		0.56		-5.504		-12.1664		
0.81			1		1.62		0.6244		-5.46847		-12.6053		
0.82			1		1.64		0.6896		-5.42906		-13.0413		
0.83			1		1.66		0.7556		-5.3857		-13.4739		
0.84			1		1.68		0.8224		-5.33837		-13.9029		
0.85			1		1.7		0.89		-5.287		-14.3279		
0.86			1		1.72		0.9584		-5.23155		-14.7487		
0.87			1		1.74		1.0276		-5.17198		-15.1648		
0.88			1		1.76		1.0976		-5.10822		-15.5761		
0.89			1		1.78		1.1684		-5.04025		-15.982		
0.9			1		1.8		1.24		-4.968		-16.3824		
0.91			1		1.82		1.3124		-4.89143		-16.7768		
0.92			1		1.84		1.3856		-4.8105		-17.1649		
0.93			1		1.86		1.4596		-4.72514		-17.5464		
0.94			1		1.88		1.5344		-4.63533		-17.9208		
0.95			1		1.9		1.61		-4.541		-18.2879		
0.96			1		1.92		1.6864		-4.44211		-18.6473		
0.97			1		1.94		1.7636		-4.33862		-18.9985		
0.98			1		1.96		1.8416		-4.23046		-19.3413		
0.99			1		1.98		1.9204		-4.11761		-19.6753		
1			1		2		2		-4		-20		
1.01			1		2.02		2.0804		-3.87759		-20.3151		
1.02			1		2.04		2.1616		-3.75034		-20.6203		
1.03			1		2.06		2.2436		-3.61818		-20.9151		
1.04			1		2.08		2.3264		-3.48109		-21.1991		
1.05			1		2.1		2.41		-3.339		-21.4719		
1.06			1		2.12		2.4944		-3.19187		-21.7332		
1.07			1		2.14		2.5796		-3.03966		-21.9825		
1.08			1		2.16		2.6656		-2.8823		-22.2194		
1.09			1		2.18		2.7524		-2.71977		-22.4435		
1.1			1		2.2		2.84		-2.552		-22.6544		
1.11			1		2.22		2.9284		-2.37895		-22.8517		
1.12			1		2.24		3.0176		-2.20058		-23.0349		
1.13			1		2.26		3.1076		-2.01682		-23.2036		
1.14			1		2.28		3.1984		-1.82765		-23.3574		
1.15			1		2.3		3.29		-1.633		-23.4959		
1.16			1		2.32		3.3824		-1.43283		-23.6186		
1.17			1		2.34		3.4756		-1.2271		-23.725		
1.18			1		2.36		3.5696		-1.01574		-23.8148		
1.19			1		2.38		3.6644		-0.798728		-23.8874		
1.2			1		2.4		3.76		-0.576		-23.9424		
1.21			1		2.42		3.8564		-0.347512		-23.9794		
1.22			1		2.44		3.9536		-0.113216		-23.9978		
1.23			1		2.46		4.0516		0.126936		-23.9973		
1.24			1		2.48		4.1504		0.372992		-23.9774		
1.25			1		2.5		4.25		0.625		-23.9375		
1.26			1		2.52		4.3504		0.883008		-23.8772		
1.27			1		2.54		4.4516		1.14706		-23.7961		
1.28			1		2.56		4.5536		1.41722		-23.6935		
1.29			1		2.58		4.6564		1.69351		-23.5691		
1.3			1		2.6		4.76		1.976		-23.4224		
1.31			1		2.62		4.8644		2.26473		-23.2528		
1.32			1		2.64		4.9696		2.55974		-23.0599		
1.33			1		2.66		5.0756		2.8611		-22.8431		
1.34			1		2.68		5.1824		3.16883		-22.6019		
1.35			1		2.7		5.29		3.483		-22.3359		
1.36			1		2.72		5.3984		3.80365		-22.0445		
1.37			1		2.74		5.5076		4.13082		-21.7271		
1.38			1		2.76		5.6176		4.46458		-21.3834		
1.39			1		2.78		5.7284		4.80495		-21.0126		
1.4			1		2.8		5.84		5.152		-20.6144		
1.41			1		2.82		5.9524		5.50577		-20.1881		
1.42			1		2.84		6.0656		5.8663		-19.7333		
1.43			1		2.86		6.1796		6.23366		-19.2493		
1.44			1		2.88		6.2944		6.60787		-18.7357		
1.45			1		2.9		6.41		6.989		-18.1919		
1.46			1		2.92		6.5264		7.37709		-17.6173		
1.47			1		2.94		6.6436		7.77218		-17.0114		
1.48			1		2.96		6.7616		8.17434		-16.3736		
1.49			1		2.98		6.8804		8.58359		-15.7033		
1.5			1		3		7		9		-15		
1.51			1		3.02		7.1204		9.42361		-14.2631		
1.52			1		3.04		7.2416		9.85446		-13.492		
1.53			1		3.06		7.3636		10.2926		-12.6862		
1.54			1		3.08		7.4864		10.7381		-11.845		
1.55			1		3.1		7.61		11.191		-10.9679		
1.56			1		3.12		7.7344		11.6513		-10.0543		
1.57			1		3.14		7.8596		12.1191		-9.10349		
1.58			1		3.16		7.9856		12.5945		-8.11499		
1.59			1		3.18		8.1124		13.0774		-7.08817		
1.6			1		3.2		8.24		13.568		-6.0224		
1.61			1		3.22		8.3684		14.0662		-4.91708		
1.62			1		3.24		8.4976		14.5722		-3.77159		
1.63			1		3.26		8.6276		15.086		-2.58532		
1.64			1		3.28		8.7584		15.6076		-1.35763		
1.65			1		3.3		8.89		16.137		-0.0879		
1.66			1		3.32		9.0224		16.6744		1.2245		
1.67			1		3.34		9.1556		17.2197		2.58021		
1.68			1		3.36		9.2896		17.7731		3.97987		
1.69			1		3.38		9.4244		18.3345		5.42412		
1.7			1		3.4		9.56		18.904		6.9136		
1.71			1		3.42		9.6964		19.4817		8.44897		
1.72			1		3.44		9.8336		20.0676		10.0309		
